zip,city,state,county
75030,Rowlett,TX,Dallas County
75032,Rockwall,TX,Rockwall County
75033,Frisco,TX,Denton County
75034,Frisco,TX,Collin County
75035,Frisco,TX,Collin County
75036,Frisco,TX,Denton County
75037,Irving,TX,Dallas County
75038,Irving,TX,Dallas County
75039,Irving,TX,Dallas County
75040,Garland,TX,Dallas County
75041,Garland,TX,Dallas County
75042,Garland,TX,Dallas County
75043,Garland,TX,Dallas County
75044,Garland,TX,Dallas County
75045,Garland,TX,Dallas County
75046,Garland,TX,Dallas County
75047,Garland,TX,Dallas County
75048,Sachse,TX,Dallas County
75049,Garland,TX,Dallas County
75050,Grand Prairie,TX,Dallas County
75051,Grand Prairie,TX,Dallas County
75052,Grand Prairie,TX,Dallas County
75053,Grand Prairie,TX,Dallas County
75054,Grand Prairie,TX,Tarrant County
75056,The Colony,TX,Denton County
75057,Lewisville,TX,Denton County
75058,Gunter,TX,Grayson County
75059,Irving,TX,
75060,Irving,TX,Dallas County
75061,Irving,TX,Dallas County
75062,Irving,TX,Dallas County
75063,Irving,TX,Dallas County
75064,Irving,TX,
75065,Lake Dallas,TX,Denton County
75067,Lewisville,TX,Denton County
75068,Little Elm,TX,Denton County
75069,Mckinney,TX,Collin County
75070,Mckinney,TX,Collin County
75071,Mckinney,TX,Collin County
75072,Mckinney,TX,Collin County
75074,Plano,TX,Collin County
75075,Plano,TX,Collin County
75076,Pottsboro,TX,Grayson County
75077,Lewisville,TX,Denton County
75078,Prosper,TX,Collin County
75080,Richardson,TX,Dallas County
75081,Richardson,TX,Dallas County
75082,Richardson,TX,Collin County
75083,Richardson,TX,Dallas County
75085,Richardson,TX,Dallas County
75086,Plano,TX,Collin County
75087,Rockwall,TX,Rockwall County
75088,Rowlett,TX,Dallas County
75089,Rowlett,TX,Dallas County
75090,Sherman,TX,Grayson County
75091,Sherman,TX,Grayson County
75092,Sherman,TX,Grayson County
75093,Plano,TX,Collin County
75094,Plano,TX,Collin County
75097,Weston,TX,Collin County
75098,Wylie,TX,Collin County
75099,Coppell,TX,Dallas County
75101,Bardwell,TX,Ellis County
75102,Barry,TX,Navarro County
75103,Canton,TX,Van Zandt County
75104,Cedar Hill,TX,Dallas County
75105,Chatfield,TX,Navarro County
75106,Cedar Hill,TX,Dallas County
75109,Corsicana,TX,Navarro County
75110,Corsicana,TX,Navarro County
75114,Crandall,TX,Kaufman County
75115,Desoto,TX,Dallas County
75116,Duncanville,TX,Dallas County
75117,Edgewood,TX,Van Zandt County
75118,Elmo,TX,Kaufman County
75119,Ennis,TX,Ellis County
75120,Ennis,TX,Ellis County
75121,Copeville,TX,Collin County
75123,Desoto,TX,Dallas County
75124,Eustace,TX,Henderson County
75125,Ferris,TX,Ellis County
75126,Forney,TX,Kaufman County
75127,Fruitvale,TX,Van Zandt County
75132,Fate,TX,Rockwall County
75134,Lancaster,TX,Dallas County
75135,Caddo Mills,TX,Hunt County
75137,Duncanville,TX,Dallas County
75138,Duncanville,TX,Dallas County
75140,Grand Saline,TX,Van Zandt County
75141,Hutchins,TX,Dallas County
75142,Kaufman,TX,Kaufman County
75143,Kemp,TX,Henderson County
75144,Kerens,TX,Navarro County
75146,Lancaster,TX,Dallas County
75147,Mabank,TX,Kaufman County
75148,Malakoff,TX,Henderson County
75149,Mesquite,TX,Dallas County
75150,Mesquite,TX,Dallas County
75151,Corsicana,TX,Navarro County
75152,Palmer,TX,Ellis County
75153,Powell,TX,Navarro County
75154,Red Oak,TX,Ellis County
75155,Rice,TX,Navarro County
75156,Mabank,TX,Henderson County
75157,Rosser,TX,Kaufman County
75158,Scurry,TX,Kaufman County
75159,Seagoville,TX,Dallas County
75160,Terrell,TX,Kaufman County
75161,Terrell,TX,Kaufman County
75163,Trinidad,TX,Henderson County
75164,Josephine,TX,Collin County
75165,Waxahachie,TX,Ellis County
75166,Lavon,TX,Collin County
75167,Waxahachie,TX,Ellis County
75168,Waxahachie,TX,Ellis County
75169,Wills Point,TX,Van Zandt County
75172,Wilmer,TX,Dallas County
75173,Nevada,TX,Collin County
75180,Balch Springs,TX,Dallas County
75181,Mesquite,TX,Dallas County
75182,Sunnyvale,TX,Dallas County
75185,Mesquite,TX,Dallas County
75187,Mesquite,TX,Dallas County
75189,Royse City,TX,Rockwall County
75201,Dallas,TX,Dallas County
75202,Dallas,TX,Dallas County
75203,Dallas,TX,Dallas County
75204,Dallas,TX,Dallas County
75205,Dallas,TX,Dallas County
75206,Dallas,TX,Dallas County
75207,Dallas,TX,Dallas County
75208,Dallas,TX,Dallas County
75209,Dallas,TX,Dallas County
75210,Dallas,TX,Dallas County
75211,Dallas,TX,Dallas County
75212,Dallas,TX,Dallas County
75214,Dallas,TX,Dallas County
75215,Dallas,TX,Dallas County
75216,Dallas,TX,Dallas County
75217,Dallas,TX,Dallas County
75218,Dallas,TX,Dallas County
75219,Dallas,TX,Dallas County
75220,Dallas,TX,Dallas County
75221,Dallas,TX,Dallas County
75222,Dallas,TX,Dallas County
75223,Dallas,TX,Dallas County
75224,Dallas,TX,Dallas County
75225,Dallas,TX,Dallas County
75226,Dallas,TX,Dallas County
75227,Dallas,TX,Dallas County
75228,Dallas,TX,Dallas County
75229,Dallas,TX,Dallas County
75230,Dallas,TX,Dallas County
75231,Dallas,TX,Dallas County
75232,Dallas,TX,Dallas County
75233,Dallas,TX,Dallas County
75234,Dallas,TX,Dallas County
75235,Dallas,TX,Dallas County
75236,Dallas,TX,Dallas County
75237,Dallas,TX,Dallas County
75238,Dallas,TX,Dallas County
75240,Dallas,TX,Dallas County
75241,Dallas,TX,Dallas County
75242,Dallas,TX,Dallas County
75243,Dallas,TX,Dallas County
75244,Dallas,TX,Dallas County
75245,Dallas,TX,Dallas County
75246,Dallas,TX,Dallas County
75247,Dallas,TX,Dallas County
75248,Dallas,TX,Dallas County
75249,Dallas,TX,Dallas County
75250,Dallas,TX,Dallas County
75251,Dallas,TX,Dallas County
75252,Dallas,TX,Collin County
75253,Dallas,TX,Dallas County
75254,Dallas,TX,Dallas County
75258,Dallas,TX,Dallas County
75260,Dallas,TX,Dallas County
75261,Dallas,TX,Tarrant County
75262,Dallas,TX,Dallas County
75263,Dallas,TX,Dallas County
75264,Dallas,TX,Dallas County
75265,Dallas,TX,Dallas County
75266,Dallas,TX,Dallas County
75267,Dallas,TX,Dallas County
75270,Dallas,TX,Dallas County
75275,Dallas,TX,Dallas County
75277,Dallas,TX,Dallas County
75283,Dallas,TX,Dallas County
75284,Dallas,TX,Dallas County
75285,Dallas,TX,Dallas County
75286,Dallas,TX,Dallas County
75287,Dallas,TX,Denton County
75301,Dallas,TX,Dallas County
75303,Dallas,TX,Dallas County
75310,Dallas,TX,Dallas County
75312,Dallas,TX,Dallas County
75313,Dallas,TX,Dallas County
75315,Dallas,TX,Dallas County
75320,Dallas,TX,Dallas County
75323,Dallas,TX,Dallas County
75326,Dallas,TX,Dallas County
75334,Dallas,TX,Dallas County
75336,Dallas,TX,Dallas County
75339,Dallas,TX,Dallas County
75340,Dallas,TX,Dallas County
75342,Dallas,TX,Dallas County
75343,Dallas,TX,Dallas County
75344,Dallas,TX,Dallas County
75353,Dallas,TX,Dallas County
75354,Dallas,TX,Dallas County
75355,Dallas,TX,Dallas County
75356,Dallas,TX,Dallas County
75357,Dallas,TX,Dallas County
75358,Dallas,TX,Dallas County
75359,Dallas,TX,Dallas County
75360,Dallas,TX,Dallas County
75363,Dallas,TX,Dallas County
75364,Dallas,TX,Dallas County
75367,Dallas,TX,Dallas County
75368,Dallas,TX,Dallas County
75370,Dallas,TX,Dallas County
75371,Dallas,TX,Dallas County
75372,Dallas,TX,Dallas County
75373,Dallas,TX,Dallas County
75374,Dallas,TX,Dallas County
75376,Dallas,TX,Dallas County
75378,Dallas,TX,Dallas County
75379,Dallas,TX,Dallas County
75380,Dallas,TX,Dallas County
75381,Dallas,TX,Dallas County
75382,Dallas,TX,Dallas County
75386,Dallas,TX,Dallas County
75387,Dallas,TX,Dallas County
75388,Dallas,TX,Dallas County
75389,Dallas,TX,Dallas County
75390,Dallas,TX,Dallas County
75391,Dallas,TX,Dallas County
75392,Dallas,TX,Dallas County
75393,Dallas,TX,Dallas County
75394,Dallas,TX,Dallas County
75395,Dallas,TX,Dallas County
75396,Dallas,TX,Dallas County
75397,Dallas,TX,Dallas County
75398,Dallas,TX,Dallas County
75401,Greenville,TX,Hunt County
75402,Greenville,TX,Hunt County
75403,Greenville,TX,Hunt County
75404,Greenville,TX,Hunt County
75407,Princeton,TX,Collin County
75409,Anna,TX,Collin County
75410,Alba,TX,Wood County
75411,Arthur City,TX,Lamar County
75412,Bagwell,TX,Red River County
75413,Bailey,TX,Fannin County
75414,Bells,TX,Grayson County
75415,Ben Franklin,TX,Delta County
75416,Blossom,TX,Lamar County
75417,Bogata,TX,Red River County
75418,Bonham,TX,Fannin County
75420,Brashear,TX,Hopkins County
75421,Brookston,TX,Lamar County
75422,Campbell,TX,Hunt County
75423,Celeste,TX,Hunt County
75424,Blue Ridge,TX,Collin County
75425,Chicota,TX,Lamar County
75426,Clarksville,TX,Red River County
75428,Commerce,TX,Hunt County
75429,Commerce,TX,Hunt County
75431,Como,TX,Hopkins County
75432,Cooper,TX,Delta County
75433,Cumby,TX,Hopkins County
75434,Cunningham,TX,Lamar County
75435,Deport,TX,Lamar County
75436,Detroit,TX,Red River County
75437,Dike,TX,Hopkins County
75438,Dodd City,TX,Fannin County
75439,Ector,TX,Fannin County
75440,Emory,TX,Rains County
75441,Enloe,TX,Delta County
75442,Farmersville,TX,Collin County
75443,Gober,TX,Fannin County
75444,Golden,TX,Wood County
75446,Honey Grove,TX,Fannin County
75447,Ivanhoe,TX,Fannin County
75448,Klondike,TX,Delta County
75449,Ladonia,TX,Fannin County
75450,Lake Creek,TX,Delta County
75451,Leesburg,TX,Camp County
75452,Leonard,TX,Fannin County
75453,Lone Oak,TX,Hunt County
75454,Melissa,TX,Collin County
75455,Mount Pleasant,TX,Titus County
75456,Mount Pleasant,TX,Titus County
75457,Mount Vernon,TX,Franklin County
75458,Merit,TX,Hunt County
75459,Howe,TX,Grayson County
75460,Paris,TX,Lamar County
75461,Paris,TX,Lamar County
75462,Paris,TX,Lamar County
75468,Pattonville,TX,Lamar County
75469,Pecan Gap,TX,Delta County
75470,Petty,TX,Lamar County
75471,Pickton,TX,Hopkins County
75472,Point,TX,Rains County
75473,Powderly,TX,Lamar County
75474,Quinlan,TX,Hunt County
75475,Randolph,TX,Fannin County
75476,Ravenna,TX,Fannin County
75477,Roxton,TX,Lamar County
75478,Saltillo,TX,Hopkins County
75479,Savoy,TX,Fannin County
75480,Scroggins,TX,Franklin County
75481,Sulphur Bluff,TX,Hopkins County
75482,Sulphur Springs,TX,Hopkins County
75483,Sulphur Springs,TX,Hopkins County
75485,Westminster,TX,Collin County
75486,Sumner,TX,Lamar County
75487,Talco,TX,Titus County
75488,Telephone,TX,Fannin County
75489,Tom Bean,TX,Grayson County
75490,Trenton,TX,Fannin County
75491,Whitewright,TX,Grayson County
75492,Windom,TX,Fannin County
75493,Winfield,TX,Titus County
75494,Winnsboro,TX,Wood County
75495,Van Alstyne,TX,Grayson County
75496,Wolfe City,TX,Hunt County
75497,Yantis,TX,Wood County
75501,Texarkana,TX,Bowie County
75503,Texarkana,TX,Bowie County
75504,Texarkana,TX,Bowie County
75505,Texarkana,TX,Bowie County
75507,Texarkana,TX,Bowie County
75550,Annona,TX,Red River County
75551,Atlanta,TX,Cass County
75554,Avery,TX,Red River County
75555,Bivins,TX,Cass County
75556,Bloomburg,TX,Cass County
75558,Cookville,TX,Titus County
75559,De Kalb,TX,Bowie County
75560,Douglassville,TX,Cass County
75561,Hooks,TX,Bowie County
75562,Kildare,TX,Cass County
75563,Linden,TX,Cass County
75564,Lodi,TX,Cass County
75565,Mc Leod,TX,Cass County
75566,Marietta,TX,Cass County
75567,Maud,TX,Bowie County
75568,Naples,TX,Morris County
75569,Nash,TX,Bowie County
75570,New Boston,TX,Bowie County
75571,Omaha,TX,Morris County
75572,Queen City,TX,Cass County
75573,Redwater,TX,Bowie County
75574,Simms,TX,Bowie County
75599,Texarkana,TX,Bowie County
75601,Longview,TX,Gregg County
75602,Longview,TX,Gregg County
75603,Longview,TX,Gregg County
75604,Longview,TX,Gregg County
75605,Longview,TX,Gregg County
75606,Longview,TX,Gregg County
75607,Longview,TX,Gregg County
75608,Longview,TX,Gregg County
75615,Longview,TX,Gregg County
75630,Avinger,TX,Marion County
75631,Beckville,TX,Panola County
75633,Carthage,TX,Panola County
75636,Cason,TX,Morris County
75637,Clayton,TX,Panola County
75638,Daingerfield,TX,Morris County
75639,De Berry,TX,Panola County
75640,Diana,TX,Upshur County
75641,Easton,TX,Gregg County
75642,Elysian Fields,TX,Harrison County
75643,Gary,TX,Panola County
75644,Gilmer,TX,Upshur County
75645,Gilmer,TX,Upshur County
75647,Gladewater,TX,Gregg County
75650,Hallsville,TX,Harrison County
75651,Harleton,TX,Harrison County
75652,Henderson,TX,Rusk County
75653,Henderson,TX,Rusk County
75654,Henderson,TX,Rusk County
75656,Hughes Springs,TX,Cass County
75657,Jefferson,TX,Marion County
75658,Joinerville,TX,Rusk County
75659,Jonesville,TX,Harrison County
75660,Judson,TX,Gregg County
75661,Karnack,TX,Harrison County
75662,Kilgore,TX,Gregg County
75663,Kilgore,TX,Gregg County
75666,Laird Hill,TX,Rusk County
75667,Laneville,TX,Rusk County
75668,Lone Star,TX,Morris County
75669,Long Branch,TX,Panola County
75670,Marshall,TX,Harrison County
75671,Marshall,TX,Harrison County
75672,Marshall,TX,Harrison County
75680,Minden,TX,Rusk County
75681,Mount Enterprise,TX,Rusk County
75682,New London,TX,Rusk County
75683,Ore City,TX,Upshur County
75684,Overton,TX,Rusk County
75685,Panola,TX,Panola County
75686,Pittsburg,TX,Camp County
75687,Price,TX,Rusk County
75688,Scottsville,TX,Harrison County
75689,Selman City,TX,Rusk County
75691,Tatum,TX,Rusk County
75692,Waskom,TX,Harrison County
75693,White Oak,TX,Gregg County
75694,Woodlawn,TX,Harrison County
75701,Tyler,TX,Smith County
75702,Tyler,TX,Smith County
75703,Tyler,TX,Smith County
75704,Tyler,TX,Smith County
75705,Tyler,TX,Smith County
75706,Tyler,TX,Smith County
75707,Tyler,TX,Smith County
75708,Tyler,TX,Smith County
75709,Tyler,TX,Smith County
75710,Tyler,TX,Smith County
75711,Tyler,TX,Smith County
75712,Tyler,TX,Smith County
75713,Tyler,TX,Smith County
75750,Arp,TX,Smith County
75751,Athens,TX,Henderson County
75752,Athens,TX,Henderson County
75754,Ben Wheeler,TX,Van Zandt County
75755,Big Sandy,TX,Upshur County
75756,Brownsboro,TX,Henderson County
75757,Bullard,TX,Smith County
75758,Chandler,TX,Henderson County
75759,Cuney,TX,Cherokee County
75760,Cushing,TX,Nacogdoches County
75762,Flint,TX,Smith County
75763,Frankston,TX,Anderson County
75764,Gallatin,TX,Cherokee County
75765,Hawkins,TX,Wood County
75766,Jacksonville,TX,Cherokee County
75770,Larue,TX,Henderson County
75771,Lindale,TX,Smith County
75772,Maydelle,TX,Cherokee County
75773,Mineola,TX,Wood County
75778,Murchison,TX,Henderson County
75779,Neches,TX,Anderson County
75780,New Summerfield,TX,Cherokee County
75782,Poynor,TX,Henderson County
75783,Quitman,TX,Wood County
75784,Reklaw,TX,Rusk County
75785,Rusk,TX,Cherokee County
75788,Sacul,TX,Nacogdoches County
75789,Troup,TX,Smith County
75790,Van,TX,Van Zandt County
75791,Whitehouse,TX,Smith County
75792,Winona,TX,Smith County
75797,Big Sandy,TX,Upshur County
75798,Tyler,TX,Smith County
75799,Tyler,TX,Smith County
75801,Palestine,TX,Anderson County
75802,Palestine,TX,Anderson County
75803,Palestine,TX,Anderson County
75831,Buffalo,TX,Leon County
75832,Cayuga,TX,Anderson County
75833,Centerville,TX,Leon County
75834,Centralia,TX,Trinity County
75835,Crockett,TX,Houston County
75838,Donie,TX,Freestone County
75839,Elkhart,TX,Anderson County
75840,Fairfield,TX,Freestone County
75844,Grapeland,TX,Houston County
75845,Groveton,TX,Trinity County
75846,Jewett,TX,Leon County
75847,Kennard,TX,Houston County
75848,Kirvin,TX,Freestone County
75849,Latexo,TX,Houston County
75850,Leona,TX,Leon County
75851,Lovelady,TX,Houston County
75852,Midway,TX,Madison County
75853,Montalba,TX,Anderson County
75855,Oakwood,TX,Leon County
75856,Pennington,TX,Trinity County
75858,Ratcliff,TX,Houston County
75859,Streetman,TX,Freestone County
75860,Teague,TX,Freestone County
75861,Tennessee Colony,TX,Anderson County
75862,Trinity,TX,Trinity County
75865,Woodlake,TX,Trinity County
75880,Tennessee Colony,TX,Anderson County
75882,Palestine,TX,Anderson County
75884,Tennessee Colony,TX,Anderson County
75886,Tennessee Colony,TX,Anderson County
75901,Lufkin,TX,Angelina County
75902,Lufkin,TX,Angelina County
75903,Lufkin,TX,Angelina County
75904,Lufkin,TX,Angelina County
75915,Lufkin,TX,Angelina County
75925,Alto,TX,Cherokee County
75926,Apple Springs,TX,Trinity County
75928,Bon Wier,TX,Newton County
75929,Broaddus,TX,San Augustine County
75930,Bronson,TX,Sabine County
75931,Brookeland,TX,Jasper County
75932,Burkeville,TX,Newton County
75933,Call,TX,Newton County
75934,Camden,TX,Polk County
75935,Center,TX,Shelby County
75936,Chester,TX,Tyler County
75937,Chireno,TX,Nacogdoches County
75938,Colmesneil,TX,Tyler County
75939,Corrigan,TX,Polk County
75941,Diboll,TX,Angelina County
75942,Doucette,TX,Tyler County
75943,Douglass,TX,Nacogdoches County
75944,Etoile,TX,Nacogdoches County
75946,Garrison,TX,Nacogdoches County
75948,Hemphill,TX,Sabine County
75949,Huntington,TX,Angelina County
75951,Jasper,TX,Jasper County
75954,Joaquin,TX,Shelby County
75956,Kirbyville,TX,Jasper County
75958,Martinsville,TX,Nacogdoches County
75959,Milam,TX,Sabine County
75960,Moscow,TX,Polk County
75961,Nacogdoches,TX,Nacogdoches County
75962,Nacogdoches,TX,Nacogdoches County
75963,Nacogdoches,TX,Nacogdoches County
75964,Nacogdoches,TX,Nacogdoches County
75965,Nacogdoches,TX,Nacogdoches County
75966,Newton,TX,Newton County
75968,Pineland,TX,Sabine County
75969,Pollok,TX,Angelina County
75972,San Augustine,TX,San Augustine County
75973,Shelbyville,TX,Shelby County
75974,Tenaha,TX,Shelby County
75975,Timpson,TX,Shelby County
75976,Wells,TX,Cherokee County
75977,Wiergate,TX,Newton County
75978,Woden,TX,Nacogdoches County
75979,Woodville,TX,Tyler County
75980,Zavalla,TX,Angelina County
75990,Woodville,TX,Tyler County
76001,Arlington,TX,Tarrant County
76002,Arlington,TX,Tarrant County
76003,Arlington,TX,Tarrant County
76004,Arlington,TX,Tarrant County
76005,Arlington,TX,Tarrant County
76006,Arlington,TX,Tarrant County
76007,Arlington,TX,Tarrant County
76008,Aledo,TX,Parker County
76009,Alvarado,TX,Johnson County
76010,Arlington,TX,Tarrant County
76011,Arlington,TX,Tarrant County
76012,Arlington,TX,Tarrant County
76013,Arlington,TX,Tarrant County
76014,Arlington,TX,Tarrant County
76015,Arlington,TX,Tarrant County
76016,Arlington,TX,Tarrant County
76017,Arlington,TX,Tarrant County
76018,Arlington,TX,Tarrant County
76019,Arlington,TX,Tarrant County
76020,Azle,TX,Tarrant County
76021,Bedford,TX,Tarrant County
76022,Bedford,TX,Tarrant County
76023,Boyd,TX,Wise County
76028,Burleson,TX,Johnson County
76031,Cleburne,TX,Johnson County
76033,Cleburne,TX,Johnson County
76034,Colleyville,TX,Tarrant County
76035,Cresson,TX,Parker County
76036,Crowley,TX,Tarrant County
76039,Euless,TX,Tarrant County
76040,Euless,TX,Tarrant County
76041,Forreston,TX,Ellis County
76043,Glen Rose,TX,Somervell County
76044,Godley,TX,Johnson County
76048,Granbury,TX,Hood County
76049,Granbury,TX,Hood County
76050,Grandview,TX,Johnson County
76051,Grapevine,TX,Tarrant County
76052,Haslet,TX,Tarrant County
76053,Hurst,TX,Tarrant County
76054,Hurst,TX,Tarrant County
76055,Itasca,TX,Hill County
76058,Joshua,TX,Johnson County
76059,Keene,TX,Johnson County
76060,Kennedale,TX,Tarrant County
76061,Lillian,TX,Johnson County
76063,Mansfield,TX,Tarrant County
76064,Maypearl,TX,Ellis County
76065,Midlothian,TX,Ellis County
76066,Millsap,TX,Parker County
76067,Mineral Wells,TX,Palo Pinto County
76068,Mineral Wells,TX,Parker County
76070,Nemo,TX,Somervell County
76071,Newark,TX,Wise County
76073,Paradise,TX,Wise County
76077,Rainbow,TX,Somervell County
76078,Rhome,TX,Wise County
76082,Springtown,TX,Parker County
76084,Venus,TX,Johnson County
76085,Weatherford,TX,Parker County
76086,Weatherford,TX,Parker County
76087,Weatherford,TX,Parker County
76088,Weatherford,TX,Parker County
76092,Southlake,TX,Tarrant County
76093,Rio Vista,TX,Johnson County
76094,Arlington,TX,Tarrant County
76095,Bedford,TX,Tarrant County
76096,Arlington,TX,Tarrant County
76097,Burleson,TX,Johnson County
76098,Azle,TX,Tarrant County
76099,Grapevine,TX,Tarrant County
76101,Fort Worth,TX,Tarrant County
76102,Fort Worth,TX,Tarrant County
76103,Fort Worth,TX,Tarrant County
76104,Fort Worth,TX,Tarrant County
76105,Fort Worth,TX,Tarrant County
76106,Fort Worth,TX,Tarrant County
76107,Fort Worth,TX,Tarrant County
76108,Fort Worth,TX,Tarrant County
76109,Fort Worth,TX,Tarrant County
76110,Fort Worth,TX,Tarrant County
76111,Fort Worth,TX,Tarrant County
76112,Fort Worth,TX,Tarrant County
